CU9510,0,2013-06-01 01:25:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:25:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:26:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:26:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:26:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:27:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:27:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:27:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:28:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:28:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:28:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:29:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:29:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:29:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:30:08,31.024967,121.409100,0
CU9510,0,2013-06-01 01:30:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:30:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:31:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:31:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:31:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:32:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:32:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:32:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:33:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:33:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:33:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:34:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:34:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:34:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:35:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:35:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:35:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:36:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:36:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:36:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:37:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:37:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:37:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:38:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:38:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:38:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:39:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:39:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:39:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:40:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:40:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:40:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:41:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:41:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:41:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:42:08,31.024967,121.409100,0
CU9510,0,2013-06-01 01:42:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:42:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:43:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:43:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:43:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:44:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:44:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:44:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:45:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:45:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:45:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:46:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:46:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:46:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:47:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:47:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:47:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:48:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:48:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:48:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:49:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:49:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:49:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:50:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:50:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:50:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:51:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:51:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:51:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:52:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:52:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:52:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:53:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:53:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:53:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:54:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:54:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:54:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:55:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:55:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:55:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:56:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:56:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:56:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:57:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:57:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:57:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:58:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:58:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:58:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:59:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:59:30,31.024967,121.409100,0
CU9510,0,2013-06-01 01:59:49,31.024967,121.409100,0
